,Unnamed: 0.1,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,state_enc
9986,942846,942846,2020-01-11 22:53:37,6011149206456997,"fraud_Towne, Greenholt and Koepp",shopping_net,935.81,Jeffrey,White,M,8617 Holmes Terrace Suite 651,Tuscarora,MD,21790,39.2667,-77.5101,100,"Production assistant, television",1979-12-11,39b03cda09892501c2ff63d116c7d33b,1357944817,38.447189,-77.670814,1,20
9987,952947,952947,2020-01-17 22:15:43,4807552641361,fraud_Schamberger-O'Keefe,grocery_pos,322.87,Kimberly,Castro,F,588 Smith Lights Suite 786,Rosewood,OH,43070,40.2158,-83.9579,133,Professor Emeritus,1954-01-29,b310ab6f082265f5001aee733a2026c6,1358460943,39.905006,-83.218041,1,35
9988,942845,942845,2020-01-11 22:51:52,6506982560413523,fraud_Hills-Boyer,personal_care,20.62,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,1985-04-15,6fc2a2f2119ccf391ce4e1737a641236,1357944712,33.648778,-93.226031,1,2
9989,3904,3904,2019-01-03 09:26:28,348253506557335,fraud_Cummerata-Hilpert,entertainment,6.52,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1948-03-22,5d15a725fbbfc060aa4b6690795979a1,1325582788,29.722896,-87.677654,0,1
9990,526703,526703,2019-08-15 03:36:53,4792627764422477317,fraud_Funk Group,grocery_net,37.82,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,15509be239fda7cc53e1d04d28d9cc1f,1345001813,39.17545,-94.630227,0,16
9991,686704,686704,2019-10-20 06:32:41,4653178848915023204,"fraud_Tromp, Kerluke and Glover",grocery_net,28.19,Robert,Hall,M,371 Anthony Trail Suite 354,Glade Spring,VA,24340,36.7779,-81.7676,5657,Clinical psychologist,1987-04-29,02a3574e0704d11c4559f67eaa50cb3a,1350714761,37.115511,-81.195908,0,45
9992,67079,67079,2019-02-09 17:55:26,3598215285024754,"fraud_Effertz, Welch and Schowalter",entertainment,288.01,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,58c6aaa9c769b68c58675354524cb066,1328810126,41.27524,-74.432763,0,34
9993,900952,900952,2019-12-27 05:10:43,213180742685905,fraud_Erdman-Kertzmann,gas_transport,51.21,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,e2221fa44a02d1c765ac4f77f30ac1a8,1356585043,40.96608,-123.937114,0,4
9994,432097,432097,2019-07-12 22:49:00,4481172224716138389,fraud_Schumm PLC,shopping_net,968.99,Jennifer,Johnson,F,370 Lisa Estate,Morven,NC,28119,34.8511,-80.0025,2801,Regulatory affairs officer,1961-06-18,fe14620af28b4c71c1867facdbe5c282,1342133340,34.932355,-79.277009,1,27
9995,336556,336556,2019-06-08 21:10:17,30118423745458,fraud_Reynolds-Schinner,misc_pos,1.01,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,1993-04-29,277c6c0013ca1889aa9c76989cfb4a3e,1339189817,40.01433,-74.070303,0,31
9996,177580,177580,2019-04-02 20:09:46,6011652924285713,"fraud_Heathcote, Yost and Kertzmann",shopping_net,9.51,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,cf17c58a21d0e8a9c8f76a4fd2625efd,1333397386,39.268798,-93.576242,0,24
9997,264480,264480,2019-05-11 19:00:02,345933964507467,"fraud_Weimann, Kuhic and Beahan",shopping_pos,7.24,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,308837287df2c5d0949d11485611f0eb,1336762802,37.578084,-76.242734,0,20
9998,782114,782114,2019-11-30 17:54:48,4536996888716062123,"fraud_Wiza, Schaden and Stark",misc_pos,35.15,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,49e76286a21f283f11302b3b2cf4748d,1354298088,36.887861,-106.253027,0,32
9999,99534,99534,2019-02-28 06:03:48,3501365119557234,fraud_Prohaska-Murray,gas_transport,47.08,Danielle,Allen,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,1952-05-26,9f81544a64a25e76148ae06a1864968e,1330409028,31.422164,-104.71563,0,32
10000,936383,936383,2020-01-07 15:27:09,6592243974328236,"fraud_Baumbach, Feeney and Morar",shopping_net,1039.82,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",1994-10-07,62a74aed988da6fbd81d8d2e8ab65104,1357572429,33.248083,-86.543172,1,1
10001,180625,180625,2019-04-04 15:31:56,5144043920225212,fraud_Kuhn LLC,misc_net,907.76,Dakota,Fowler,M,16220 Joseph Point Suite 096,Mountain City,TN,37683,36.4657,-81.814,13021,Tree surgeon,2001-07-17,19197ff7f24769ea7c554bc4a3be8385,1333553516,37.217225,-82.629307,1,42
10002,122633,122633,2019-03-09 23:11:54,371284100299909,"fraud_Weimann, Kuhic and Beahan",shopping_pos,1046.06,Hannah,Thomas,F,1004 Willis Pass,Hedley,TX,79237,34.8698,-100.6806,513,Early years teacher,1976-05-24,9f71b786d8dbf2e41d2bba70e33a589f,1331334714,35.553181,-100.751501,1,43
10003,125469,125469,2019-03-10 20:44:14,3575540972310993,fraud_Torphy-Goyette,shopping_pos,3.47,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,0ddd128d96543e1d43d71bc339c562b4,1331412254,34.155262,-88.758524,0,25
10004,178060,178060,2019-04-03 03:31:56,5144043920225212,fraud_Zemlak Group,misc_net,798.46,Dakota,Fowler,M,16220 Joseph Point Suite 096,Mountain City,TN,37683,36.4657,-81.814,13021,Tree surgeon,2001-07-17,5bc2aa02493fd29a52ab222a5f218a58,1333423916,37.005235,-81.672822,1,42
10005,432209,432209,2019-07-12 23:38:24,3519607465576254,fraud_Upton PLC,entertainment,9.13,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,b4d1b48b678fb9fe206a6092cbac70e3,1342136304,40.309423,-124.144573,0,4
10006,26546,26546,2019-01-16 01:09:11,6011366578560244,fraud_Bailey-Morar,grocery_pos,282.6,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,fe673eca1b7c27e1fc8ac0d3cfe6a034,1326676151,40.020342,-77.879736,1,38
10007,135026,135026,2019-03-15 15:06:27,4792627764422477317,"fraud_Torp, Muller and Borer",health_fitness,16.21,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,ee987c83b136dcbb119119b7637a7751,1331823987,38.448595,-95.254464,0,16
10008,878088,878088,2019-12-21 23:21:10,370818583810103,"fraud_Turner, Ruecker and Parisian",misc_pos,8.54,John,Davis,M,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,1976-01-10,f1216f526cc34e0b2be5e410c8af3012,1356132070,38.980646,-79.331989,0,38
10009,157738,157738,2019-03-25 01:57:18,4585132874641,fraud_Schmitt Inc,gas_transport,10.41,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,f5f77e363d2801dfdbb6a2c8cd733812,1332640638,39.779283,-94.220913,1,24
10010,746602,746602,2019-11-15 22:03:33,4348786085525522,fraud_Gleason-Macejkovic,shopping_net,982.17,John,Nichols,M,862 Anderson Highway,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979-01-08,8e1a81a23462b5e206c3cc6e97f84c6c,1353017013,44.96815,-89.810087,1,48
10011,535912,535912,2019-08-18 11:08:19,4623560839669,fraud_Jast Ltd,shopping_net,63.07,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,d923c78be48d97a91503e70f070abcf4,1345288099,41.43506,-95.323966,0,12
10012,606195,606195,2019-09-14 22:11:47,4855853415727304322,fraud_Kilback LLC,grocery_pos,335.72,Justin,Aguilar,M,184 Miller Manors,Wittenberg,WI,54499,44.8232,-89.1665,3223,Senior tax professional/tax inspector,1954-06-30,0a5a8123c353ee16839a26e5d406b760,1347660707,45.815061,-88.604722,1,48
10013,957778,957778,2020-01-20 02:17:24,6538891242532018,fraud_Kassulke Inc,entertainment,542.43,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,614aa73a016126fbb4fa3f61bf7ecf0f,1358648244,35.698374,-90.522614,1,2
10014,596731,596731,2019-09-09 22:22:33,30499715231997,fraud_Schmitt Ltd,misc_net,750.82,Austin,Phillips,M,89871 Woodard Spring Suite 714,Mineral,VA,23117,37.9986,-77.8781,9141,Personnel officer,1938-03-15,bc3df4355dc7e9ca639a8b710aeaab03,1347229353,38.147333,-78.00732,1,45
10015,228157,228157,2019-04-25 14:56:44,3583793405872580,"fraud_Okuneva, Schneider and Rau",shopping_pos,8.04,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,a079ebbce47e031dccd4b30dab5cf83d,1335365804,34.888179,-99.306542,0,36
10016,395763,395763,2019-06-29 22:40:51,3576511691045060,fraud_Brown Inc,kids_pets,22.34,Leah,Garner,F,147 Mckinney Run Apt. 743,Ehrhardt,SC,29081,33.1044,-81.0221,1352,"Engineer, materials",1992-10-08,074513e0ba068620d4cb42130d701d6b,1341009651,32.853091,-81.836084,1,40
10017,346509,346509,2019-06-11 23:07:01,501828204849,fraud_Schoen-Quigley,kids_pets,5.49,Sandra,Davies,F,31954 Eugene Lane Suite 572,Dexter,KS,67038,37.1641,-96.6917,602,"Buyer, industrial",1958-10-26,6cbf1eca215f2110ed6e6ba1b0860b06,1339456021,36.360181,-97.332747,1,16
10018,284119,284119,2019-05-20 01:29:29,6011438889172900,"fraud_Altenwerth, Cartwright and Koss",shopping_net,972.82,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,a6da99910c5e6cc884536a833e0dc95c,1337477369,34.156813,-90.408773,1,2
10019,247288,247288,2019-05-04 07:16:30,6573561108825071,"fraud_Ferry, Lynch and Kautzer",misc_net,587.34,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,a3102481abbf441729772179e12d3203,1336115790,35.742832,-95.747202,0,36
10020,155723,155723,2019-03-24 12:54:20,501851115094,fraud_Bednar Group,misc_net,1054.8,Sydney,Morales,F,755 Moses Harbor,Coulee Dam,WA,99116,48.0379,-118.9419,1439,"Pilot, airline",1999-09-29,872bb2974a90d7d8ea3dd3c3e0ce5fe4,1332593660,48.884197,-119.304394,1,47
10021,550401,550401,2019-08-23 21:30:53,4904681492230012,"fraud_Kling, Howe and Schneider",home,24.97,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,aa51daf0b0720f550f932de20e6cfba9,1345757453,42.718038,-75.064364,0,34
10022,687590,687590,2019-10-20 13:50:39,4025612008285111,fraud_Schuppe LLC,entertainment,486.57,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,bd8ad615c2f4c95cdf8a82ca1e6fac2b,1350741039,41.923904,-79.208779,1,38
10023,178326,178326,2019-04-03 08:26:46,630412733309,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,8.53,Heather,Stanton,F,445 Jerry Lights Apt. 081,Republic,MI,49879,46.368,-87.9938,1038,Armed forces training and education officer,1964-04-22,8a61838c972a17086336b03cc531e504,1333441606,46.716919,-88.485767,0,22
10024,49908,49908,2019-01-29 22:05:11,4155021259183870,fraud_Parker-Kunde,personal_care,18.08,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,b5b00ae155cedfea083bab691bcf5c10,1327874711,35.439232,-99.923856,1,36
10025,986464,986464,2020-02-06 05:25:50,36485887555770,fraud_Bauch-Raynor,grocery_pos,65.13,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,df66b58fdc8c0f5e6febc035b3d27bce,1360128350,41.177116,-83.163527,0,35
10026,296548,296548,2019-05-25 17:20:59,3589255887819806,fraud_Gerhold LLC,home,46.4,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,74567360c42990b35859d13703d9f133,1337966459,39.625748,-79.064691,0,20
10027,272988,272988,2019-05-15 02:02:34,3575540972310993,"fraud_Herman, Treutel and Dickens",misc_net,750.57,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,39bbda34c265b747c8f64c4fc0b933db,1337047354,34.328915,-89.333422,1,25
10028,522580,522580,2019-08-13 02:29:35,4149238353975790,fraud_DuBuque LLC,grocery_pos,313.13,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,1989-04-08,311edb380bd77271c87d7ae17015683d,1344824975,40.540941,-79.371579,1,38
10029,936056,936056,2020-01-07 07:46:51,180049032966888,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,81.5,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,cc2da669354cd8d512b2de5993114495,1357544811,45.835122,-91.401858,0,48
10030,691644,691644,2019-10-21 19:48:45,4060579726528237,"fraud_Bahringer, Bergnaum and Quitzon",home,33.8,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948-11-14,1ad9d9f0c66c69a44b81003095019544,1350848925,39.455747,-95.353601,0,16
10031,534782,534782,2019-08-18 02:33:01,4364010865167176,"fraud_Raynor, Reinger and Hagenes",gas_transport,34.75,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,1c3844a5cd186036c8ff79a65ea74751,1345257181,39.967402,-119.06357,0,33
10032,227438,227438,2019-04-25 04:32:58,371683116218417,fraud_Paucek-Wiza,grocery_net,88.13,Debra,Becker,F,384 Jonathan Hills,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,06371f948cc046cb218ab9c7896c97c1,1335328378,41.037589,-75.056668,0,31
10033,288564,288564,2019-05-21 23:14:56,4844243189971,fraud_Gleason-Macejkovic,shopping_net,957.4,David,Santiago,M,056 Anthony Creek Suite 406,Downey,CA,90240,33.9581,-118.1174,111772,Fine artist,1963-03-13,154984cac0d5e35c21c6ed472000b091,1337642096,34.651145,-117.923465,1,4
10034,182020,182020,2019-04-05 09:34:40,6554245334757802,fraud_Medhurst PLC,shopping_net,5.4,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,1969-12-22,9cc32818a1a97dfe008248ea773a7973,1333618480,33.304881,-116.802218,0,4
10035,707968,707968,2019-10-28 21:49:23,4861310130652566408,fraud_Berge-Ullrich,home,146.92,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,115c891c0ccfabf9a9bd56283f9274f8,1351460963,30.016087,-90.539043,0,18
10036,563192,563192,2019-08-27 17:53:05,3596217206093829,fraud_Stiedemann Ltd,food_dining,96.6,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,c8e578fe00f52e53a87b056c5e651b07,1346089985,40.396724,-90.959448,0,12
10037,219024,219024,2019-04-21 12:38:29,30030380240193,fraud_Wilkinson Ltd,entertainment,71.93,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,0cae14b6b6be14ad2384620cf4c8b24a,1335011909,29.342564,-99.462575,0,43
10038,717642,717642,2019-11-02 22:02:43,4990494243023,fraud_Schaefer Ltd,kids_pets,3.44,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,1960-12-13,470df06972be22eb8df99a4e98d0cf15,1351893763,38.765757,-79.521248,1,20
10039,170880,170880,2019-03-31 07:06:01,501899453424,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,2.13,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,5d6259042034d4a17e57853d5be3cda3,1333177561,32.985627,-86.470482,0,1
10040,223636,223636,2019-04-22 21:47:09,4956828990005111019,fraud_Kassulke PLC,shopping_net,137.75,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,c91690c8a6c75bab74fdd70d2a6d7862,1335131229,40.523335,-74.049101,0,31
10041,522123,522123,2019-08-12 22:30:48,30428204673351,fraud_Boyer-Reichert,shopping_net,862.73,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,a002ff81ac298c05942f010650eb0228,1344810648,41.131102,-76.686425,1,38
10042,27859,27859,2019-01-17 03:54:04,3514865930894695,"fraud_Reichert, Rowe and Mraz",shopping_net,6.54,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,f64e7ea577db442e4d2e29256f877cc0,1326772444,32.871332,-104.881391,0,32
10043,891455,891455,2019-12-24 09:38:51,30344654314976,fraud_Macejkovic-Lesch,shopping_pos,7.3,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,5cb0d8a2c91247876661281b7ceb6078,1356341931,40.700426,-119.853374,0,4
10044,98016,98016,2019-02-26 22:54:34,4788103653396,"fraud_Zboncak, Rowe and Murazik",shopping_net,1041.68,Kristin,Williams,F,36366 Smith Road,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",1941-07-31,0fdf95e5a787055094c7915b65c54edc,1330296874,39.963109,-83.545662,1,35
10045,125581,125581,2019-03-10 21:24:49,3567879740649740,fraud_Cartwright-Harris,grocery_pos,307.03,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,b75760763efbe05373bc49add0abbe64,1331414689,44.592709,-75.16527,1,34
10046,138327,138327,2019-03-16 22:39:12,676102124465,fraud_Leffler-Goldner,personal_care,20.68,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,1985-08-21,f98a7a094f97a58a5bd941fbcba9dc79,1331937552,38.950726,-121.514884,1,4
10047,998451,998451,2020-02-13 08:31:31,581293083266,"fraud_Heller, Gutmann and Zieme",grocery_pos,100.86,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,1989-10-06,a5c20cd335c2f125320e75c9f6fcf7f1,1360744291,36.927109,-97.581806,0,36
10048,754328,754328,2019-11-18 14:36:52,373043435942726,"fraud_Lubowitz, Terry and Stracke",personal_care,72.45,Vincent,Richards,M,2064 Tyler Fork,Beasley,TX,77417,29.479,-95.9681,2457,Trading standards officer,1981-03-04,fe34eec5213ad10922c6003ed5329577,1353249412,29.883589,-95.10886,0,43
10049,617845,617845,2019-09-19 23:32:47,6011360759745864,fraud_Brown-Greenholt,entertainment,415.24,Steven,Williams,M,231 Flores Pass Suite 720,Edinburg,VA,22824,38.8432,-78.6003,6018,"Designer, multimedia",1947-08-21,c11dad7a65a655e3bebea78239c884df,1348097567,38.024481,-79.571549,1,45
10050,790326,790326,2019-12-02 01:14:00,6595970453799027,fraud_Abbott-Rogahn,entertainment,21.55,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,38f5bef8d613ac7ebfa87fb937e54761,1354410840,41.082416,-74.237006,0,31
10051,151610,151610,2019-03-22 23:58:42,4180192513916047166,fraud_Kozey-Boehm,shopping_net,1143.67,Brian,Ray,M,055 Stephanie Turnpike Suite 559,Walkertown,NC,27051,36.18,-80.1629,7369,TEFL teacher,1927-02-03,c839a0a451576011742f67c870a93db9,1332460722,36.418406,-79.487014,1,27
10052,539178,539178,2019-08-19 06:26:30,4683638447911,fraud_Kutch and Sons,grocery_pos,109.55,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,1972-07-01,120290b3c2ac335632cb00101637b35a,1345357590,30.614169,-92.009231,0,18
10053,52926,52926,2019-02-01 08:02:21,30026790933302,fraud_Miller-Harris,misc_net,82.59,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,09e8655916a4be80b1dce04cf6e4b828,1328083341,32.949493,-91.421197,0,25
10054,665484,665484,2019-10-10 22:44:21,568279015842,fraud_Doyle Ltd,grocery_pos,274.37,Micheal,Hernandez,M,6139 Mark Rapid Apt. 651,Christine,ND,58015,46.5522,-96.7909,291,Television floor manager,1991-05-01,f3e130284c0f9ed122a468ae532519db,1349909061,45.94918,-96.501172,1,28
10055,135959,135959,2019-03-16 00:45:40,6011552879910390,fraud_Ledner-Pfannerstill,gas_transport,7.52,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),1981-07-05,251d78b718f0e5bada2ec1cfb408a5be,1331858740,41.573646,-110.021844,1,50
10056,428897,428897,2019-07-11 15:23:59,3542162746848552,"fraud_Lang, Towne and Schuppe",kids_pets,12.5,Bradley,Anderson,M,3896 Gilmore Mill,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,53409b9002837b0948398e7fa948e2a1,1342020239,42.710387,-93.283278,0,23
10057,967915,967915,2020-01-26 09:53:16,346243940647414,fraud_Prohaska-Murray,gas_transport,12.54,Sean,Miller,M,6340 Jeffrey Dale,Thornville,OH,43076,39.8974,-82.4071,9051,Audiological scientist,1983-01-08,fe80dda9d7c5275b33b21ac3fa337402,1359193996,39.607267,-82.054705,1,35
10058,790311,790311,2019-12-02 01:08:50,630423337322,fraud_Ledner-Pfannerstill,gas_transport,45.58,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,3e6bdc67e5fdcee2caae1fe92b531448,1354410530,49.618496,-118.021955,0,47
10059,75323,75323,2019-02-13 21:34:41,2288748891690227,fraud_Morissette PLC,shopping_pos,833.74,Kathleen,Heath,F,9297 Victor Rest Apt. 382,Albuquerque,NM,87116,35.0561,-106.5506,641349,Charity officer,1967-01-24,355a97f55655338730ec1cac942a7a6e,1329168881,35.5078,-106.296518,1,32
10060,568659,568659,2019-08-30 06:48:05,30030380240193,"fraud_Lehner, Reichert and Mills",misc_pos,30.65,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,b6eec0028c8da06875e3827c91a37581,1346309285,30.031304,-98.327546,0,43
10061,916246,916246,2019-12-30 01:41:35,676292294938,"fraud_Lockman, West and Runte",grocery_pos,318.75,Lisa,Fitzpatrick,F,58761 Brewer Rapids,Skytop,PA,18357,41.2336,-75.2389,104,Financial trader,1927-08-25,be699d0da5e421d8a6bb20d9d4a39665,1356831695,41.756042,-74.310728,1,38
10062,975363,975363,2020-01-30 20:06:09,503874407318,"fraud_Eichmann, Hayes and Treutel",travel,8.91,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,aa325130e0531d7e01491f7cf39f34df,1359576369,29.930224,-98.05395,0,43
10063,825582,825582,2019-12-09 16:33:35,4302480582202074,fraud_Emmerich-Rau,personal_care,4.54,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,60ea06a455e9ee2fe9282b0b71231b09,1355070815,42.467454,-86.367324,0,22
10064,443076,443076,2019-07-15 23:35:57,676118385837,fraud_Dooley-Thompson,misc_net,771.43,Katelyn,Wise,F,674 Maureen Summit Apt. 276,Scotts Mills,OR,97375,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06,f74183c9dfd425c8afa4278fa6ed5e21,1342395357,45.856467,-123.240336,1,37
10065,832098,832098,2019-12-11 11:58:22,4378993458389626,fraud_DuBuque LLC,grocery_pos,289.58,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,e39e854f8c9feced10618ffb576d30d6,1355227102,44.754015,-71.433771,1,30
10066,914089,914089,2019-12-29 18:33:22,3589255887819806,"fraud_Medhurst, Cartwright and Ebert",personal_care,7.22,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,6625097597b4b8feda9deb651a8e32a6,1356806002,39.092899,-77.371501,0,20
10067,139996,139996,2019-03-17 13:30:23,30360260465747,fraud_Turner LLC,travel,8.74,Jennifer,Garcia,F,28777 Stewart Plains Apt. 495,Putnam,IL,61560,41.1949,-89.4409,754,"Presenter, broadcasting",1962-05-13,d634f9d15d24b484df10277c7d27f847,1331991023,41.483505,-88.977995,0,14
10068,598502,598502,2019-09-11 00:56:39,213148039875802,"fraud_Runolfsdottir, Mueller and Hand",entertainment,492.67,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,1978-11-30,13de148418c83ee829bb57a3785a4ea7,1347324999,27.129351,-83.190653,1,9
10069,744343,744343,2019-11-14 17:58:22,6011504998544485,fraud_Sawayn PLC,shopping_pos,4.57,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,dca3e636b1ec1d743e8012900b8fe06d,1352915902,31.785531,-87.455048,0,1
10070,569110,569110,2019-08-30 12:23:15,30082025922891,fraud_Swift PLC,kids_pets,194.45,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,72003d7fa6e895327783b0e958e73f72,1346329395,26.827,-82.653678,0,9
